pair_offset,source_row,inserted_count,cosine_similarity
17,713,16,0.7693945169448853
17,713,17,0.7656737565994263
17,713,18,0.7622544169425964
17,713,19,0.7594380974769592
17,713,20,0.7567013502120972
17,713,21,0.7541639804840088
17,713,22,0.7517731189727783
17,713,23,0.749600887298584
17,713,24,0.7475314140319824
17,713,25,0.7455564737319946
17,713,26,0.7437158823013306
17,713,27,0.7420517206192017
17,713,28,0.7405157089233398
17,713,29,0.7390886545181274
17,713,30,0.7377651333808899
18,766,0,0.8719772696495056
18,766,1,0.8701903223991394
18,766,2,0.8638352155685425
18,766,3,0.8552142977714539
18,766,4,0.84698486328125
18,766,5,0.8390540480613708
18,766,6,0.8314990401268005
18,766,7,0.8240906596183777
18,766,8,0.816649317741394
18,766,9,0.809612512588501
18,766,10,0.8030695915222168
18,766,11,0.7968063354492188
18,766,12,0.7909933924674988
18,766,13,0.7860168218612671
18,766,14,0.7813183069229126
18,766,15,0.7769384980201721
18,766,16,0.7727198600769043
18,766,17,0.7683318853378296
18,766,18,0.7645281553268433
18,766,19,0.7614196538925171
18,766,20,0.7584370374679565
18,766,21,0.7556591033935547
18,766,22,0.7531208992004395
18,766,23,0.7508035898208618
18,766,24,0.7487229108810425
18,766,25,0.7468053698539734
18,766,26,0.74505615234375
18,766,27,0.7434591054916382
18,766,28,0.7419750690460205
18,766,29,0.7405960559844971
18,766,30,0.7393224835395813
19,779,0,0.8740478754043579
19,779,1,0.8911559581756592
19,779,2,0.8833351731300354
19,779,3,0.8729970455169678
19,779,4,0.8612627387046814
19,779,5,0.8497239947319031
19,779,6,0.8391826748847961
19,779,7,0.8293712139129639
19,779,8,0.8208210468292236
19,779,9,0.8125763535499573
19,779,10,0.8053051233291626
19,779,11,0.7987085580825806
19,779,12,0.7925534248352051
19,779,13,0.7866898775100708
19,779,14,0.7814056873321533
19,779,15,0.7764053344726562
19,779,16,0.7718519568443298
19,779,17,0.7675276398658752
19,779,18,0.7628266215324402
19,779,19,0.759194016456604
19,779,20,0.7557763457298279
19,779,21,0.7525594830513
19,779,22,0.7494878768920898
19,779,23,0.7466446161270142
19,779,24,0.7440035939216614
19,779,25,0.7415618896484375
19,779,26,0.7393366694450378
19,779,27,0.7373068928718567
19,779,28,0.7355033159255981
19,779,29,0.7338857054710388
19,779,30,0.7323866486549377
20,835,0,0.8840145468711853
20,835,1,0.8911913633346558
20,835,2,0.8913720846176147
20,835,3,0.8894018530845642
20,835,4,0.8864747285842896
20,835,5,0.8816565275192261
20,835,6,0.8753843307495117
20,835,7,0.86985182762146
20,835,8,0.8649470210075378
20,835,9,0.860234260559082
20,835,10,0.8558961749076843
20,835,11,0.8516016602516174
20,835,12,0.847789466381073
20,835,13,0.8440739512443542
20,835,14,0.8405728340148926
20,835,15,0.8369396924972534
20,835,16,0.8336148262023926
20,835,17,0.8306021094322205
20,835,18,0.827768087387085
20,835,19,0.8251616358757019
20,835,20,0.822603166103363
20,835,21,0.8200927972793579
20,835,22,0.8177487850189209
20,835,23,0.815536379814148
20,835,24,0.8134537935256958
20,835,25,0.811526358127594
20,835,26,0.8097073435783386
20,835,27,0.8079639077186584
20,835,28,0.806388258934021
20,835,29,0.8049396276473999
20,835,30,0.8035858273506165
21,846,0,0.886227548122406
21,846,1,0.8851346373558044
21,846,2,0.8786805868148804
21,846,3,0.8694682121276855
21,846,4,0.8594462871551514
21,846,5,0.849929690361023
21,846,6,0.8410508632659912
21,846,7,0.8326647281646729
21,846,8,0.8243588209152222
21,846,9,0.8167206645011902
21,846,10,0.8098644018173218
21,846,11,0.8033541440963745
21,846,12,0.7973223924636841
21,846,13,0.7922602891921997
21,846,14,0.7874144315719604
21,846,15,0.7829291224479675
21,846,16,0.7786502838134766
21,846,17,0.7742299437522888
21,846,18,0.7703927159309387
21,846,19,0.7672218084335327
21,846,20,0.764151930809021
