rank,pool_sequence,component_token_ids,trigger,objective,constraint_violation,feasible,low_gain_mean,low_positive_gain,low_gain_q10,low_coverage,high_gain_q05,high_gain_mean,global_drop_rate,range_ratio,spearman,violation_low_gain,violation_low_coverage,violation_high_tail,violation_drop_rate,violation_range,violation_rank
1118,"0,41,134,14,169","30332,3852,28448,6661,680",lucrarea rep senzatisport sie,0.12743730396032332,0.5502756237983701,False,0.07743730396032333,0.07743730396032333,0.05507032871246338,1.0,-0.026005512475967406,-0.002886764705181122,0.0625,0.7465253975172793,0.9735294117647059,0.0,0.0,0.30027562379837025,0.24999999999999994,0.0,0.0
1119,"139,136,185,200,60","31,2824,15058,3404,4091",'....tientware rear,0.0470414474606514,0.5509993703592391,False,0.022041447460651398,0.022041447460651398,0.00362083911895752,0.5,-0.016919347643852233,-0.008425864080588022,0.0,0.8948417946954677,0.9852941176470588,0.2652850846449534,0.28571428571428564,0.0,0.0,0.0,0.0
1120,"0,129,100,131,82","30332,17,14338,30173,16771",lucrareat surroundings machiaj posture,0.12077055424451828,0.5529102981090543,False,0.07077055424451828,0.07077055424451828,0.04814065098762512,1.0,-0.02605820596218109,-0.006985823313395183,0.0625,0.7848707042711653,0.9794117647058824,0.0,0.0,0.30291029810905445,0.24999999999999994,0.0,0.0
1121,"0,129,20,26,82","30332,17,16297,15157,16771",lucrareat Graphic sporting posture,0.14493281940619152,0.5539118051528931,False,0.09493281940619151,0.09493281940619151,0.07162902951240539,1.0,-0.026078236103057862,-0.006345768769582112,0.0625,0.7252390020611764,0.9705882352941176,0.0,0.0,0.30391180515289307,0.24999999999999994,0.0,0.0
1122,"118,123,183,14,153","2280,22250,23,6661,23158", km papaisport pierdere,0.04661619737744331,0.555253738212207,False,0.023699530710776646,0.023699530710776646,0.008739727735519408,0.4583333333333333,-0.015352851152420044,-0.006471159557501475,0.0,0.8554109026143355,0.961764705882353,0.21001564297411177,0.34523809523809523,0.0,0.0,0.0,0.0
1123,"0,247,77,200,54","30332,12327,6177,3404,7818",lucrarearegarded tiewareroc,0.11063120563824971,0.5556688010692596,False,0.06063120563824972,0.06063120563824972,0.039325368404388425,1.0,-0.026113376021385193,-0.002850209673245748,0.0625,0.8117614031035977,0.95,0.0,0.0,0.30566880106925964,0.24999999999999994,0.0,0.0
1124,"83,27,134,36,36","7383,2600,28448,24143,24143", Front sport senzatiKTKT,0.07096517284711201,0.5598941771757034,False,0.037631839513778687,0.037631839513778687,0.013537132740020752,0.6666666666666666,-0.025245502591133118,-0.012249683340390524,0.0625,0.7919984086727029,0.9647058823529412,0.0,0.04761904761904761,0.2622751295566559,0.24999999999999994,0.0,0.0
1125,"0,35,100,51,169","30332,14797,14338,30250,680",lucrareagraphic surroundings thumbnail sie,0.1263970489303271,0.560412138700485,False,0.0763970489303271,0.0763970489303271,0.05267496705055237,1.0,-0.026208242774009703,-0.006246432662010193,0.0625,0.7754853004074109,0.976470588235294,0.0,0.0,0.3104121387004851,0.24999999999999994,0.0,0.0
1126,"71,202,134,134,45","25688,5457,28448,28448,25231", correspondentnch senzati senzatiffentlichkeit,0.04853984663883845,0.5629491929023984,False,0.02442558358112971,0.025623179972171783,-0.004939270019531249,0.4583333333333333,-0.02063794434070587,-0.012088152269522348,0.041666666666666664,0.8334924068848525,0.911764705882353,0.1858138806290096,0.34523809523809523,0.03189721703529356,0.0,0.0,0.0
1127,"0,129,79,26,180","30332,17,5206,15157,31797",lucrareatrick sportingscrisă,0.12976594070593517,0.5647473335266113,False,0.07976594070593516,0.07976594070593516,0.059033721685409546,1.0,-0.026294946670532227,-0.002814797063668569,0.0625,0.7990415911790943,0.9852941176470588,0.0,0.0,0.31474733352661133,0.24999999999999994,0.0,0.0
1128,"8,200,157,147,180","17682,3404,27499,18956,31797",Sportwareizantriusscrisă,0.046311087409655255,0.565424070471809,False,0.023394420742988586,0.023394420742988586,0.00422269105911255,0.4583333333333333,-0.01926369369029999,-0.006242203215758006,0.020833333333333332,0.9043563356647739,0.976470588235294,0.22018597523371375,0.34523809523809523,0.0,0.0,0.0,0.0
1129,"0,74,185,65,172","30332,9633,15058,22276,13910",lucrarea bittetientrijlebt,0.11657403707504273,0.5656972825527191,False,0.06657403707504272,0.06657403707504272,0.04685547351837158,1.0,-0.026313945651054382,-0.005991329749425252,0.0625,0.7830628619823835,0.9823529411764707,0.0,0.0,0.3156972825527191,0.24999999999999994,0.0,0.0
1130,"0,202,100,104,169","30332,5457,14338,15091,680",lucrareanch surroundingsspieler sie,0.1242834284901619,0.5668931007385254,False,0.0742834284901619,0.0742834284901619,0.0503576934337616,1.0,-0.026337862014770508,-0.0037084793051083884,0.0625,0.7539075166826538,0.988235294117647,0.0,0.0,0.3168931007385254,0.24999999999999994,0.0,0.0
1131,"0,35,74,26,153","30332,14797,9633,15157,23158",lucrareagraphic bitte sporting pierdere,0.12669822374979656,0.5716108083724976,False,0.07669822374979655,0.07669822374979655,0.051504296064376835,1.0,-0.02643221616744995,-0.008207077781359354,0.0625,0.7543561388329634,0.9911764705882352,0.0,0.0,0.32161080837249756,0.24999999999999994,0.0,0.0
1132,"0,109,185,26,169","30332,12922,15058,15157,680",lucrareaketttient sporting sie,0.120972740650177,0.5724956393241882,False,0.070972740650177,0.070972740650177,0.05044873356819153,1.0,-0.026449912786483766,-0.0005505681037902832,0.0625,0.7918907300939552,0.9647058823529412,0.0,0.0,0.3224956393241883,0.24999999999999994,0.0,0.0
1133,"0,129,41,26,169","30332,17,3852,15157,680",lucrareat rep sporting sie,0.13493887384732564,0.5732173025608062,False,0.08493887384732564,0.08493887384732564,0.05565295815467834,1.0,-0.026464346051216125,-0.003261898954709371,0.0625,0.7020531410381743,0.9352941176470588,0.0,0.0,0.3232173025608062,0.24999999999999994,0.0,0.0
1134,"104,129,185,179,153","15091,17,15058,3997,23158",spielerttientcht pierdere,0.04635241528352102,0.5741475792158217,False,0.02134700119495392,0.021352415283521015,0.0045115590095520025,0.5,-0.01612177789211273,-0.007964059710502625,0.020833333333333332,0.8528845856223394,0.976470588235294,0.288433293501536,0.28571428571428564,0.0,0.0,0.0,0.0
1135,"0,200,35,28,131","30332,3404,14797,5378,30173",lucrareawaregraphic neck machiaj,0.11182493021090825,0.5759892165660858,False,0.061824930210908256,0.061824930210908256,0.04460909366607666,1.0,-0.026519784331321718,-0.0027638127406438193,0.0625,0.8120916174117574,0.976470588235294,0.0,0.0,0.32598921656608587,0.24999999999999994,0.0,0.0
1136,"0,129,8,26,46","30332,17,17682,15157,18927",lucrareatSport sporting rar,0.1347604398926099,0.5774788856506348,False,0.08476043989260991,0.08476043989260991,0.05769057273864746,1.0,-0.026549577713012695,-0.004703904191652934,0.0625,0.760001738295049,0.961764705882353,0.0,0.0,0.32747888565063477,0.24999999999999994,0.0,0.0
1137,"0,129,41,26,90","30332,17,3852,15157,23060",lucrareat rep sporting răspunde,0.13404035617907842,0.577705979347229,False,0.08404035617907842,0.08404035617907842,0.05641472339630127,1.0,-0.02655411958694458,-0.004768657187620799,0.0625,0.7125035207807693,0.9794117647058824,0.0,0.0,0.327705979347229,0.24999999999999994,0.0,0.0
1138,"0,133,100,81,169","30332,121,14338,1722,680","lucrarea"" surroundings physical sie",0.11937852253516515,0.578229159116745,False,0.06937852253516515,0.06937852253516515,0.04383479952812195,1.0,-0.0265645831823349,-0.005252194901307424,0.0625,0.7879915305201617,0.9823529411764707,0.0,0.0,0.328229159116745,0.24999999999999994,0.0,0.0
1139,"231,31,105,77,31","21815,8221,10924,6177,8221", stainedimageissent tieimage,0.045592633386452995,0.5794519029912494,False,0.02475930005311966,0.02475930005311966,0.008882778882980346,0.4166666666666667,-0.018384695053100586,-0.008602708578109741,0.020833333333333332,0.8479461140885032,0.9676470588235294,0.17468999822934467,0.4047619047619047,0.0,0.0,0.0,0.0
1140,"0,35,226,147,82","30332,14797,20736,18956,16771",lucrareagraphiceselrius posture,0.12417145371437073,0.5807958841323853,False,0.07417145371437073,0.07417145371437073,0.052712643146514894,1.0,-0.026615917682647705,-0.0026165619492530823,0.0625,0.7417322727675162,0.9529411764705882,0.0,0.0,0.33079588413238525,0.24999999999999994,0.0,0.0
1141,"0,124,100,26,158","30332,28387,14338,15157,17319",lucrarea ressenti surroundings sportingenţă,0.1343664954106013,0.5811091065406797,False,0.0843664954106013,0.0843664954106013,0.06134576201438904,1.0,-0.026622182130813597,-0.006166530152161916,0.0625,0.765372699489619,0.9735294117647059,0.0,0.0,0.3311091065406798,0.24999999999999994,0.0,0.0
1142,"62,41,100,245,169","23226,3852,14338,23156,680", imobil rep surroundingsceşti sie,0.08217282146215438,0.5823153555393217,False,0.04258948812882105,0.04258948812882105,0.015813875198364257,0.7916666666666666,-0.026646307110786437,-0.013594364126523336,0.0625,0.7531651905953298,0.9852941176470588,0.0,0.0,0.3323153555393218,0.24999999999999994,0.0,0.0
1143,"0,247,46,26,169","30332,12327,18927,15157,680",lucrarearegarded rar sporting sie,0.12971770813067754,0.5844919681549072,False,0.07971770813067754,0.07971770813067754,0.05715823173522949,1.0,-0.026689839363098145,-0.002056509256362915,0.0625,0.7559278601379537,0.9823529411764707,0.0,0.0,0.3344919681549072,0.24999999999999994,0.0,0.0
1144,"0,35,0,147,169","30332,14797,30332,18956,680",lucrareagraphiclucrarearius sie,0.13240934709707897,0.5884227454662321,False,0.08240934709707896,0.08240934709707896,0.0645470678806305,1.0,-0.026768454909324644,0.0019777615865071616,0.0625,0.7676459139298489,0.9852941176470588,0.0,0.0,0.3384227454662322,0.24999999999999994,0.0,0.0
1145,"118,200,100,77,172","2280,3404,14338,6177,13910", kmware surroundings tielebt,0.06096076965332031,0.5899448508308046,False,0.029710769653320312,0.029710769653320312,0.010131078958511354,0.625,-0.02946321964263916,-0.010294564068317413,0.041666666666666664,0.8510710313516023,0.9735294117647059,0.009641011555989547,0.10714285714285708,0.47316098213195795,0.0,0.0,0.0
1146,"0,165,46,26,82","30332,13114,18927,15157,16771",lucrarea-> rar sporting posture,0.13918446799119313,0.5918473303318023,False,0.08918446799119313,0.08918446799119313,0.06296434998512268,1.0,-0.026836946606636047,-0.004378062983353932,0.0625,0.7623330760111192,0.9676470588235294,0.0,0.0,0.3418473303318023,0.24999999999999994,0.0,0.0
1147,"118,13,185,215,180","2280,28688,15058,6520,31797", km pistontientribscrisă,0.04490666637818019,0.5923968350130413,False,0.026156666378180187,0.026156666378180187,0.006901657581329346,0.375,-0.01974138617515564,-0.007175634304682414,0.020833333333333332,0.873393070887317,0.9558823529411766,0.12811112072732705,0.46428571428571425,0.0,0.0,0.0,0.0
1148,"0,129,185,28,158","30332,17,15058,5378,17319",lucrareattient neckenţă,0.11409410138924916,0.5940342247486113,False,0.06409410138924916,0.06409410138924916,0.04819297790527344,1.0,-0.02688068449497223,-0.002686177690823873,0.0625,0.7897491228055279,0.976470588235294,0.0,0.0,0.3440342247486114,0.24999999999999994,0.0,0.0
1149,"0,129,105,104,169","30332,17,10924,15091,680",lucrareatissentspieler sie,0.1187030553817749,0.594703733921051,False,0.0687030553817749,0.0687030553817749,0.04802194833755493,1.0,-0.02689407467842102,-0.004610324899355571,0.0625,0.7594731483973683,0.988235294117647,0.0,0.0,0.344703733921051,0.24999999999999994,0.0,0.0
1150,"118,123,48,190,158","2280,22250,27062,11733,17319", km papa pantalonusionenţă,0.07152969936529796,0.5954851508140564,False,0.03194636603196462,0.03194636603196462,0.016517460346221924,0.7916666666666666,-0.02690970301628113,-0.012683468560377756,0.0625,0.8343367767579145,0.9647058823529412,0.0,0.0,0.34548515081405645,0.24999999999999994,0.0,0.0
1151,"0,189,8,39,171","30332,10646,17682,2951,7184",lucrareatialSportchesн,0.12179330289363861,0.5961200892925262,False,0.07179330289363861,0.07179330289363861,0.052024233341217044,1.0,-0.026922401785850526,-0.0006217037638028463,0.0625,0.8001210013907132,0.9941176470588234,0.0,0.0,0.34612008929252625,0.24999999999999994,0.0,0.0
1152,"36,76,157,215,31","24143,26292,27499,6520,8221",KT menschlicheizantribimage,0.045596280694007875,0.5991715959140231,False,0.020596280694007874,0.020596280694007874,0.007453370094299317,0.5,-0.00913507044315338,-0.0036846473813056946,0.020833333333333332,0.8957300078894821,0.9705882352941176,0.31345731019973755,0.28571428571428564,0.0,0.0,0.0,0.0
1153,"0,41,0,215,31","30332,3852,30332,6520,8221",lucrarea replucrarearibimage,0.144099464515845,0.6023945212364196,False,0.09409946451584499,0.09409946451584499,0.0747382402420044,1.0,-0.027047890424728393,0.0009188552697499593,0.0625,0.72264429566361,0.9852941176470588,0.0,0.0,0.3523945212364196,0.24999999999999994,0.0,0.0
1154,"214,189,105,133,31","13525,10646,10924,121,8221","ărătialissent""image",0.07194819599390029,0.6029531657695769,False,0.03236486266056696,0.03236486266056696,0.014537853002548218,0.7916666666666666,-0.02705906331539154,-0.013297912975152334,0.0625,0.8448945263234758,0.9676470588235294,0.0,0.0,0.35295316576957697,0.24999999999999994,0.0,0.0
1155,"0,123,188,133,80","30332,22250,29904,121,8787","lucrarea papaweilige"" Abs",0.1220936084787051,0.6041597127914426,False,0.07209360847870509,0.07209360847870509,0.05283222198486328,1.0,-0.027083194255828856,-0.006215617060661316,0.0625,0.7582761022330531,0.9794117647058824,0.0,0.0,0.35415971279144276,0.24999999999999994,0.0,0.0
1156,"0,28,157,104,36","30332,5378,27499,15091,24143",lucrarea neckizantspielerKT,0.11771230449279149,0.6052676141262052,False,0.06771230449279149,0.06771230449279149,0.05006353259086609,1.0,-0.027105352282524107,-0.0056308334072430926,0.0625,0.7451621635536494,0.9852941176470588,0.0,0.0,0.35526761412620533,0.24999999999999994,0.0,0.0
1157,"0,104,134,26,90","30332,15091,28448,15157,23060",lucrareaspieler senzati sporting răspunde,0.13143141865730285,0.6060037314891813,False,0.08143141865730286,0.08143141865730286,0.050651264190673825,1.0,-0.02712007462978363,-0.0052177732189496355,0.0625,0.7620535748400471,0.9794117647058824,0.0,0.0,0.3560037314891814,0.24999999999999994,0.0,0.0
1158,"0,13,100,26,84","30332,28688,14338,15157,24023",lucrarea piston surroundings sporting LORD,0.1363183115919431,0.6062969863414763,False,0.0863183115919431,0.0863183115919431,0.05828671455383301,1.0,-0.02712593972682953,-0.003342325488726298,0.0625,0.726106065484168,0.9676470588235294,0.0,0.0,0.3562969863414764,0.24999999999999994,0.0,0.0
1159,"178,228,104,146,31","30831,4408,15091,20352,8221",Totusi accordspieler cuirimage,0.04485615094502767,0.6075353002737437,False,0.023934235175450642,0.024022817611694336,0.008102864027023315,0.4166666666666667,-0.020011624693870543,-0.008453438679377237,0.041666666666666664,0.8240861620058566,0.9558823529411766,0.2021921608183119,0.4047619047619047,0.0005812346935271315,0.0,0.0,0.0
1160,"0,149,186,38,171","30332,18457,10443,25012,7184",lucrarea varstaû captionн,0.10302866101264954,0.607745826244354,False,0.05511199434598287,0.05511199434598287,0.022379016876220702,0.9583333333333334,-0.027154916524887083,-0.007123790681362152,0.0625,0.8465897499410083,0.976470588235294,0.0,0.0,0.35774582624435414,0.24999999999999994,0.0,0.0
1161,"0,219,157,26,82","30332,25895,27499,15157,16771",lucrareafloodedizant sporting posture,0.1353551800052325,0.6089377701282499,False,0.0853551800052325,0.0853551800052325,0.062548166513443,1.0,-0.027178755402565,-0.006066419184207916,0.0625,0.7250725055060805,0.9735294117647059,0.0,0.0,0.35893777012825,0.24999999999999994,0.0,0.0
1162,"0,13,157,26,82","30332,28688,27499,15157,16771",lucrarea pistonizant sporting posture,0.13585025370121,0.608988434076309,False,0.08585025370121002,0.08585025370121002,0.05861740112304688,1.0,-0.027179768681526183,-0.004315925141175588,0.0625,0.764082100323553,0.9705882352941176,0.0,0.0,0.3589884340763091,0.24999999999999994,0.0,0.0
1163,"200,137,94,66,191","3404,5218,18852,1041,20041",wareeriikap actionieni,0.04460487638910612,0.6123771362361453,False,0.02377154305577278,0.02377154305577278,0.006432387232780457,0.4166666666666667,-0.018712449073791503,-0.00867758939663569,0.0,0.8594129950522658,0.9676470588235294,0.2076152314742406,0.4047619047619047,0.0,0.0,0.0,0.0
1164,"0,129,100,26,153","30332,17,14338,15157,23158",lucrareat surroundings sporting pierdere,0.12992210735877355,0.6128190755844114,False,0.07992210735877354,0.07992210735877354,0.052276819944381714,1.0,-0.02725638151168823,-0.0017459169030189514,0.0625,0.7844085740554215,0.9705882352941176,0.0,0.0,0.36281907558441145,0.24999999999999994,0.0,0.0
1165,"0,129,8,230,82","30332,17,17682,25638,16771",lucrareatSport Numero posture,0.13296624571084975,0.6148974895477293,False,0.08296624571084976,0.08296624571084976,0.05905258059501648,1.0,-0.02729794979095459,-0.0021103471517562866,0.0625,0.7234648141525623,0.9823529411764707,0.0,0.0,0.3648974895477294,0.24999999999999994,0.0,0.0
1166,"103,31,35,80,171","31149,8221,14797,8787,7184", dickeimagegraphic Absн,0.07001398354768754,0.616368681192398,False,0.03251398354768753,0.03251398354768753,0.013050901889801025,0.75,-0.02732737362384796,-0.011949953933556875,0.0625,0.8238783693650044,0.976470588235294,0.0,0.0,0.366368681192398,0.24999999999999994,0.0,0.0
1167,"139,202,41,134,54","31,5457,3852,28448,7818",'nch rep senzatiroc,0.044694011410077415,0.6165217269980717,False,0.023821877936522167,0.02386067807674408,0.006481063365936279,0.4166666666666667,-0.020116448402404785,-0.0090738112727801,0.041666666666666664,0.8436456091878928,0.9735294117647059,0.20593740211592773,0.4047619047619047,0.005822420120239237,0.0,0.0,0.0
1168,"0,247,151,39,82","30332,12327,1110,2951,16771",lucrarearegarded seinches posture,0.11951225797335308,0.6168261468410491,False,0.06951225797335307,0.06951225797335307,0.050423425436019895,1.0,-0.027336522936820984,-0.0051850825548172,0.0625,0.7518968218455213,0.9294117647058824,0.0,0.0,0.36682614684104914,0.24999999999999994,0.0,0.0
1169,"0,13,77,26,180","30332,28688,6177,15157,31797",lucrarea piston tie sportingscrisă,0.13720813194910686,0.6187828183174132,False,0.08720813194910686,0.08720813194910686,0.06365675330162049,1.0,-0.027375656366348266,-0.00559194137652715,0.0625,0.7253993235006453,0.9852941176470588,0.0,0.0,0.3687828183174133,0.24999999999999994,0.0,0.0
1170,"0,219,8,215,169","30332,25895,17682,6520,680",lucrareafloodedSportrib sie,0.12673623661200206,0.6204022765159607,False,0.07673623661200206,0.07673623661200206,0.049461865425109865,1.0,-0.027408045530319215,-0.0031944885849952698,0.0625,0.7654616983435947,0.9705882352941176,0.0,0.0,0.3704022765159607,0.24999999999999994,0.0,0.0
1171,"0,133,8,26,169","30332,121,17682,15157,680","lucrarea""Sport sporting sie",0.13433067550261815,0.6250791549682616,False,0.08433067550261815,0.08433067550261815,0.053410750627517704,1.0,-0.027501583099365234,-0.004243828356266022,0.0625,0.7340926512804913,0.9735294117647059,0.0,0.0,0.37507915496826166,0.24999999999999994,0.0,0.0
1172,"9,129,100,26,169","3349,17,14338,15157,680", Sportt surroundings sporting sie,0.0959982916712761,0.625305503606796,False,0.05224829167127609,0.05224829167127609,0.016942459344863894,0.875,-0.027506110072135923,-0.008950521548589071,0.0625,0.8171864737488502,0.9588235294117649,0.0,0.0,0.3753055036067961,0.24999999999999994,0.0,0.0
1173,"0,13,77,147,82","30332,28688,6177,18956,16771",lucrarea piston tierius posture,0.12621127118666967,0.6261828839778898,False,0.07621127118666966,0.07621127118666966,0.055542975664138794,1.0,-0.0275236576795578,-0.004648315409819285,0.0625,0.7442715575023293,0.9852941176470588,0.0,0.0,0.3761828839778899,0.24999999999999994,0.0,0.0
1174,"0,13,77,26,158","30332,28688,6177,15157,17319",lucrarea piston tie sportingenţă,0.13737271030743917,0.6276887953281403,False,0.08737271030743916,0.08737271030743916,0.06113106608390808,1.0,-0.027553775906562807,-0.005501396954059601,0.0625,0.7421518718743784,0.9647058823529412,0.0,0.0,0.3776887953281403,0.24999999999999994,0.0,0.0
1175,"0,169,10,165,82","30332,680,15854,13114,16771",lucrarea sie realm-> posture,0.1261177216966947,0.630222886800766,False,0.07611772169669469,0.07611772169669469,0.05920463800430298,1.0,-0.02760445773601532,-0.0094032088915507,0.0625,0.7457896324903092,0.9823529411764707,0.0,0.0,0.380222886800766,0.24999999999999994,0.0,0.0
1176,"0,13,112,26,141","30332,28688,21711,15157,25205",lucrarea piston bilden sportingizeze,0.13537559707959493,0.6328855752944946,False,0.08537559707959493,0.08537559707959493,0.059205013513565066,1.0,-0.027657711505889894,-0.005560932060082753,0.0625,0.7507835256868987,0.9676470588235294,0.0,0.0,0.3828855752944947,0.24999999999999994,0.0,0.0
1177,"0,133,134,26,90","30332,121,28448,15157,23060","lucrarea"" senzati sporting răspunde",0.13049902816613515,0.635664701461792,False,0.08049902816613515,0.08049902816613515,0.05287211537361145,1.0,-0.03271329402923584,-0.0022679120302200317,0.041666666666666664,0.7366397320987836,0.9294117647058824,0.0,0.0,0.635664701461792,0.0,0.0,0.0
1178,"0,41,134,26,66","30332,3852,28448,15157,1041",lucrarea rep senzati sporting action,0.13802592009305953,0.6370033621788023,False,0.08802592009305954,0.08802592009305954,0.06124531626701355,1.0,-0.02774006724357605,-0.0026307031512260437,0.0625,0.7616027142103228,0.9823529411764707,0.0,0.0,0.3870033621788024,0.24999999999999994,0.0,0.0
1179,"14,128,188,200,45","6661,96,29904,3404,25231","sport ""weiligewareffentlichkeit",0.06347695688406627,0.6370921759378341,False,0.03009176254272461,0.03014362355073293,0.00572131872177124,0.6666666666666666,-0.02678946256637573,-0.00868238757054011,0.0625,0.8169097513798103,0.961764705882353,0.0,0.04761904761904761,0.3394731283187865,0.24999999999999994,0.0,0.0
1180,"0,35,100,235,210","30332,14797,14338,7999,12182",lucrareagraphic surroundingselli estim,0.11482284516096115,0.6395024359226225,False,0.06482284516096115,0.06482284516096115,0.03988619446754456,1.0,-0.02779004871845245,-0.00710476686557134,0.0625,0.7691140476701945,0.976470588235294,0.0,0.0,0.38950243592262257,0.24999999999999994,0.0,0.0
1181,"0,169,35,133,76","30332,680,14797,121,26292","lucrarea siegraphic"" menschliche",0.12065537571907044,0.6421009004116057,False,0.07065537571907043,0.07065537571907043,0.05373324155807495,1.0,-0.027842018008232116,-0.000679410994052887,0.0625,0.7518766755307879,0.9852941176470588,0.0,0.0,0.3921009004116058,0.24999999999999994,0.0,0.0
1182,"0,129,100,26,90","30332,17,14338,15157,23060",lucrareat surroundings sporting răspunde,0.13470764756202697,0.6482266187667846,False,0.08470764756202698,0.08470764756202698,0.054853910207748414,1.0,-0.027964532375335693,-0.003647583226362864,0.0625,0.7566803751660623,0.976470588235294,0.0,0.0,0.3982266187667846,0.24999999999999994,0.0,0.0
1183,"231,31,105,238,41","21815,8221,10924,12740,3852", stainedimageissentvolu rep,0.0446506808201472,0.6515704979972234,False,0.020810027917226154,0.02173401415348053,-0.0024654507637023905,0.4583333333333333,-0.018979492783546447,-0.008786256114641825,0.020833333333333332,0.8150291199155738,0.9294117647058824,0.30633240275912815,0.34523809523809523,0.0,0.0,0.0,0.0
1184,"0,13,41,26,169","30332,28688,3852,15157,680",lucrarea piston rep sporting sie,0.1426643634835879,0.6529994216495709,False,0.0926643634835879,0.0926643634835879,0.06532508134841919,1.0,-0.02737656831741333,-0.00750571737686793,0.0625,0.6760802959547667,0.9735294117647059,0.0,0.0,0.3688284158706664,0.24999999999999994,0.03417100577890464,0.0
1185,"0,13,46,26,169","30332,28688,18927,15157,680",lucrarea piston rar sporting sie,0.13836911618709563,0.6546546816825864,False,0.08836911618709564,0.08836911618709564,0.05843067169189453,1.0,-0.02809309363365173,-0.0053883592287699384,0.0625,0.717245083315046,0.9529411764705882,0.0,0.0,0.40465468168258656,0.24999999999999994,0.0,0.0
1186,"11,133,157,26,169","9161,121,27499,15157,680"," bro""izant sporting sie",0.09160178005695344,0.6584795117378234,False,0.043685113390286766,0.043685113390286766,0.021641331911087035,0.9583333333333334,-0.02816959023475647,-0.013123569389184317,0.0625,0.7694971364059113,0.961764705882353,0.0,0.0,0.40847951173782343,0.24999999999999994,0.0,0.0
1187,"0,41,41,26,169","30332,3852,3852,15157,680",lucrarea rep rep sporting sie,0.1359301934639613,0.6603240822497515,False,0.08593019346396129,0.08593019346396129,0.05733370780944824,1.0,-0.027966845035552978,-0.0075821901361147566,0.0625,0.6916127186695281,0.9647058823529412,0.0,0.0,0.39834225177764887,0.24999999999999994,0.01198183047210263,0.0
1188,"0,35,74,26,82","30332,14797,9633,15157,16771",lucrareagraphic bitte sporting posture,0.13540148039658864,0.665901631116867,False,0.08540148039658864,0.08540148039658864,0.05775365233421326,1.0,-0.02831803262233734,-0.007219873368740082,0.0625,0.7496111799850917,0.9735294117647059,0.0,0.0,0.415901631116867,0.24999999999999994,0.0,0.0
1189,"0,169,0,26,190","30332,680,30332,15157,11733",lucrarea sielucrarea sportingusion,0.1514821579058965,0.6670621335506439,False,0.1014821579058965,0.1014821579058965,0.07632635235786438,1.0,-0.02834124267101288,0.005029226342837016,0.0625,0.7139266533659822,0.988235294117647,0.0,0.0,0.417062133550644,0.24999999999999994,0.0,0.0
1190,"0,129,105,26,85","30332,17,10924,15157,6796",lucrareatissent sporting drawn,0.12739815860986708,0.669508308172226,False,0.0773981586098671,0.0773981586098671,0.05137774348258972,1.0,-0.02839016616344452,-0.0028396000464757285,0.0625,0.7804314136468358,0.976470588235294,0.0,0.0,0.41950830817222595,0.24999999999999994,0.0,0.0
1191,"0,28,105,200,171","30332,5378,10924,3404,7184",lucrarea neckissentwareн,0.1105696365237236,0.6702861487865448,False,0.0605696365237236,0.0605696365237236,0.04259640574455261,1.0,-0.028405722975730897,-0.004769640664259593,0.0625,0.7902038428825193,0.9794117647058824,0.0,0.0,0.4202861487865448,0.24999999999999994,0.0,0.0
1192,"0,13,188,26,82","30332,28688,29904,15157,16771",lucrarea pistonweilige sporting posture,0.136747149626414,0.6707199215888976,False,0.08674714962641399,0.08674714962641399,0.05804914832115174,1.0,-0.028414398431777954,-0.0053839534521102905,0.0625,0.7535682712678894,0.976470588235294,0.0,0.0,0.42071992158889765,0.24999999999999994,0.0,0.0
1193,"104,92,94,198,180","15091,18158,18852,3484,31797",spieler imperativekapgrascrisă,0.0680929648379485,0.6737773418426511,False,0.032676298171281815,0.032676298171281815,0.012707769870758057,0.7083333333333334,-0.028475546836853025,-0.01361825317144394,0.0625,0.7902166562474455,0.9735294117647059,0.0,0.0,0.42377734184265126,0.24999999999999994,0.0,0.0
1194,"0,129,187,26,169","30332,17,20719,15157,680",lucrareat apărut sporting sie,0.13260834962129592,0.6742427051067351,False,0.08260834962129593,0.08260834962129593,0.05863965153694153,1.0,-0.028484854102134704,-0.00790705531835556,0.0625,0.7216148266996253,0.9823529411764707,0.0,0.0,0.4242427051067352,0.24999999999999994,0.0,0.0
1195,"231,143,105,147,31","21815,9031,10924,18956,8221", stainedighissentriusimage,0.04383899544676145,0.6753090277077659,False,0.018838995446761448,0.018838995446761448,0.003919655084609986,0.5,-0.020351225137710573,-0.008752651512622833,0.041666666666666664,0.8930136517140616,0.9823529411764707,0.3720334851079517,0.28571428571428564,0.017561256885528613,0.0,0.0,0.0
1196,"0,247,77,39,76","30332,12327,6177,2951,26292",lucrarearegarded tieches menschliche,0.11646332641442617,0.6759123802185057,False,0.06646332641442616,0.06646332641442616,0.04254623055458069,1.0,-0.028518247604370116,-0.0016744360327720642,0.0625,0.7741247680568679,0.9676470588235294,0.0,0.0,0.4259123802185058,0.24999999999999994,0.0,0.0
1197,"0,35,8,26,169","30332,14797,17682,15157,680",lucrareagraphicSport sporting sie,0.13486377944548925,0.6790294051170349,False,0.08486377944548924,0.08486377944548924,0.05791833996772766,1.0,-0.0285805881023407,-0.004844002425670624,0.0625,0.7510979162612639,0.9705882352941176,0.0,0.0,0.4290294051170349,0.24999999999999994,0.0,0.0
