pool_index,token_id,literal,raw_vocab,category,component_ids,objective,constraint_violation,feasible,low_gain_mean,low_positive_gain,low_gain_q10,low_coverage,high_gain_q05,high_gain_mean,global_drop_rate,range_ratio,spearman,violation_low_gain,violation_low_coverage,violation_high_tail,violation_drop_rate,violation_range,violation_rank
118,2280, km,▁km,OK,"(2280,)",0.0420503864685694,0.6995198719558261,False,0.0211572609841823,0.0212170531352361,0.0030209898948669,0.4166666666666667,-0.0172530770301818,-0.0062511612971623,0.0,0.8790575816410108,0.9794117647058824,0.2947579671939214,0.4047619047619047,0.0,0.0,0.0,0.0
119,23662, artistique,▁artistique,OK,"(23662,)",0.0436699216564496,0.7009833795683723,False,0.0228365883231163,0.0228365883231163,0.0097329139709472,0.4166666666666667,-0.0211488217115402,-0.0084926635026931,0.0416666666666666,0.8400062276041099,0.961764705882353,0.2387803892294565,0.4047619047619047,0.057441085577011,0.0,0.0,0.0
120,11930, scroll,▁scroll,OK,"(11930,)",0.0437998717029889,0.701687099914702,False,0.0207721541325251,0.0208832050363222,0.0014677882194519,0.4583333333333333,-0.0209770828485488,-0.0104621474941571,0.0416666666666666,0.886010761837137,0.988235294117647,0.3075948622491624,0.3452380952380952,0.0488541424274444,0.0,0.0,0.0
121,803, friends,▁friends,OK,"(803,)",0.0541296139359474,0.7030292801440707,False,0.027046280602614,0.027046280602614,0.0086889088153839,0.5416666666666666,-0.0225676298141479,-0.0115786641836166,0.0625,0.858329262259708,0.9823529411764708,0.0984573132461971,0.2261904761904762,0.1283814907073974,0.2499999999999999,0.0,0.0
122,12759, beneath,▁beneath,OK,"(12759,)",0.0422906200091044,0.7033651130540031,False,0.0192561894655227,0.0193739533424377,0.0036634504795074,0.4583333333333333,-0.0199750155210495,-0.0081614479422569,0.0416666666666666,0.9232789740477644,0.9852941176470588,0.3581270178159078,0.3452380952380952,0.0,0.0,0.0,0.0
123,22250, papa,▁papa,OK,"(22250,)",0.0442652453978856,0.7042299452282132,False,0.0234319120645523,0.0234319120645523,0.0102380275726318,0.4166666666666667,-0.0216106355190277,-0.0069289182623227,0.0416666666666666,0.8559641929745246,0.9647058823529412,0.218936264514923,0.4047619047619047,0.0805317759513854,0.0,0.0,0.0
124,28387, ressenti,▁ressenti,OK,"(28387,)",0.0434568991263707,0.7043134891797624,False,0.0192277381817499,0.020540232459704,0.0050855934619903,0.4583333333333333,-0.0177346944808959,-0.0066315035025278,0.0208333333333333,0.875512293381596,0.9411764705882352,0.3590753939416672,0.3452380952380952,0.0,0.0,0.0,0.0
125,19020, humaine,▁humaine,OK,"(19020,)",0.0545323024193445,0.7049807906150816,False,0.0253656357526779,0.0253656357526779,0.0065163791179656,0.5833333333333334,-0.0226767063140869,-0.0055347060163815,0.0625,0.8235174338565998,0.961764705882353,0.1544788082440694,0.1666666666666665,0.1338353157043456,0.2499999999999999,0.0,0.0
126,7253,rai,rai,OK,"(7253,)",0.0417784308393796,0.7089328148535319,False,0.0226605869829654,0.0230284308393796,0.0004841864109039,0.375,-0.0123307675123214,-0.0049400031566619,0.0208333333333333,0.8258017635049586,0.9470588235294116,0.2446471005678176,0.4642857142857142,0.0,0.0,0.0,0.0
127,23794, Verantwortlich,▁Verantwortlich,OK,"(23794,)",0.0451329909265041,0.7122697193944264,False,0.0207747655610243,0.0242996575931708,-0.016631007194519,0.4166666666666667,-0.0157925248146057,-0.0086116890112559,0.0208333333333333,0.885498690373759,0.9470588235294116,0.3075078146325217,0.4047619047619047,0.0,0.0,0.0,0.0
