rank,pool_sequence,component_token_ids,trigger,objective,constraint_violation,feasible,low_gain_mean,low_gain_q10,high_gain_q05,high_gain_mean,displacement_q05,displacement_q05_mean_modes,compactness_loss,compact_radius_q95,triggered_pairwise_similarity,center_norm,local_uniqueness_lower_bound,violation_repulsion,violation_compact_radius,violation_high_tail,violation_low_gain,violation_local_uniqueness
778,"35,44,195,214,214","14797,15843,12743,13525,13525",graphic shaft Smartphoneărăără,0.14136786329464193,8.689010990355545,False,0.23196934743386258,0.16951851759397069,0.001762929760746046,0.053855567041966056,0.3319557908594564,0.3709250332657996,0.1812029682784413,0.48322810819282347,0.8129517746803187,0.9048740419094575,-0.15127231733336705,0.05155488325869587,0.07384024042849657,0.0,0.0,8.563615866668352
779,"0,240,67,16,240","30332,16145,25300,20538,16145",lucrarea earthquake farther trage earthquake,0.15979168771812255,8.692759849328459,False,0.24124285815048366,0.20971647007157646,0.0021444281176904445,0.05866654678564834,0.31155644273246785,0.3169433721688036,0.16290234086472222,0.4626525303364167,0.8318427449138351,0.9149304121818652,-0.15109608760394883,0.1098387350500918,0.028116734080925927,0.0,0.0,8.55480438019744
780,"0,157,195,214,53","30332,27499,12743,13525,1735",lucrareaizant Smartphoneără moving,0.16120545900582028,8.694741932666071,False,0.24098689434461473,0.2176188503318975,0.001924051664855775,0.05975324342862357,0.3217529173207838,0.3269677965625249,0.1595628706775889,0.4730109290079552,0.8352899399457147,0.9167535815705391,-0.1512580116871714,0.08070595051204618,0.05113539779545601,0.0,0.0,8.56290058435857
781,"0,240,195,147,240","30332,16145,12743,18956,16145",lucrarea earthquake Smartphonerius earthquake,0.1703946302481401,8.69559806414013,False,0.24882266860669966,0.2193149778468388,0.0022324064780554764,0.06114675208386291,0.3162162915605071,0.3221973762376778,0.1568560767171191,0.4674233826557194,0.8380840498403932,0.9182286879001771,-0.1512070910952123,0.09652488125569388,0.03871862812382091,0.0,0.0,8.560354554760615
782,"35,240,195,229,187","14797,16145,12743,3147,20719",graphic earthquake Smartphone 300 apărut,0.15768223354172323,8.70131715749003,False,0.2401775963873095,0.18907339328293926,0.0018602179010968945,0.053388650865629016,0.342526935607821,0.36683295236634694,0.16499072569117257,0.4941634275063574,0.8296869928349186,0.9137884187867711,-0.1516364918985364,0.021351612549082816,0.09814095001412751,0.0,0.0,8.58182459492682
783,"94,240,195,214,195","18852,16145,12743,13525,12743",kap earthquake Smartphoneără Smartphone,0.15496657958250107,8.702290237080348,False,0.23914304615990076,0.19491096600057126,0.001705172286475598,0.05725083659529345,0.33233911442549185,0.3538451442410307,0.16835293315479938,0.48387037567566865,0.8262163270660136,0.9119468552745826,-0.1515312612501768,0.05045967307002321,0.07526750150148587,0.0,0.0,8.57656306250884
784,"0,73,195,17,194","30332,9472,12743,25272,23078",lucrarea problème Smartphone graficpolitischen,0.16686562605970925,8.703000864417954,False,0.24481364139640135,0.21162712409555418,0.001976366605155927,0.05752510137776109,0.3298376560803883,0.3370261447272451,0.1558960306733842,0.48135211222067603,0.8390750651113453,0.9187513098366803,-0.15151445614028775,0.05760669691317626,0.06967136049039116,0.0,0.0,8.575722807014387
785,"0,213,195,214,187","30332,73,12743,13525,20719",lucrarea un Smartphoneără apărut,0.16488141959337613,8.70610151079265,False,0.2439332152723637,0.21559343001364065,0.00202774438895556,0.06054308553469956,0.31938816361198724,0.3355836749992172,0.15810359135797514,0.47083494833065487,0.8367962927917676,0.9175491314594684,-0.15144678471866763,0.08746238968003639,0.046299885179233016,0.0,0.0,8.57233923593338
786,"0,240,195,34,53","30332,16145,12743,19867,1735",lucrarea earthquake Smartphonerasi moving,0.18179460063269937,8.714226770724352,False,0.2551410032801673,0.23036118392262656,0.0021883087153836247,0.06234744388714994,0.31420237466590956,0.3214312757314682,0.1466928052949359,0.46574170036264834,0.8485751687278081,0.9237462826474941,-0.15153932569673878,0.10227892952597264,0.03498155636144072,0.0,0.0,8.576966284836939
787,"192,33,195,16,248","19175,25803,12743,20538,6148",analyzing Sauce Smartphone trage mici,0.1510877090599578,8.727649955533987,False,0.2382249227643515,0.18128383997875264,0.0018960663000046896,0.050386428139613394,0.3385004966685176,0.3500485174769692,0.1742744274087874,0.4905922799710653,0.8201038168683484,0.9086944330143178,-0.1520917833025477,0.03285572380423533,0.09020506660236731,0.0,0.0,8.604589165127384
788,"251,240,18,16,240","694,16145,12487,20538,16145", fun earthquake adjacent trage earthquake,0.13245941602143266,8.727727622803888,False,0.22280731161820352,0.16673848893689996,-0.0035701038892322224,0.050114408757035996,0.3322541311081066,0.3513668632443882,0.18069579119354173,0.4842714580020182,0.8134753123163441,0.9051542458644595,-0.15201732689391162,0.050702482548266835,0.07615879556004043,0.0,0.0,8.60086634469558
789,"0,44,1,214,44","30332,15843,22665,13525,15843",lucrarea shaftpicturedără shaft,0.16103172995470347,8.728497005137847,False,0.24098435900341855,0.21383503031181827,0.001936054886828792,0.058616428400677434,0.309013760483571,0.3257124965362908,0.15990525809743017,0.46076326253312333,0.8349365077703946,0.9165668234791012,-0.15174950204955234,0.11710354147551141,0.023918361184718486,0.0,0.0,8.587475102477617
790,"195,44,195,16,16","12743,15843,12743,20538,20538", Smartphone shaft Smartphone trage trage,0.13930238909875323,8.73699839313478,False,0.22944718769421693,0.17797185060114995,0.0017225248723176934,0.05455589567611233,0.3370516284286969,0.3784127086892833,0.1802895971909274,0.48930480894682427,0.8138946093513008,0.9053785963943882,-0.15225318051812736,0.036995347346580214,0.08734401988183167,0.0,0.0,8.612659025906368
791,"0,168,195,9,38","30332,15271,12743,3349,25012",lucrareaoară Smartphone Sport caption,0.17002080531870392,8.741535204720437,False,0.2463343545162381,0.20847769613517803,0.0019368889470250561,0.05848091255540761,0.3162148888621205,0.323005926200779,0.15262709839506838,0.4683016102760635,0.8424494468179939,0.9205285990152243,-0.15208672141394297,0.0965288889653699,0.04067024505791883,0.0,0.0,8.604336070697148
792,"195,33,195,21,240","12743,25803,12743,10089,16145", Smartphone Sauce Smartphone Animal earthquake,0.1476873033504691,8.743712113774473,False,0.23254808138672478,0.1752733751355414,0.0016652765905250722,0.053980822821772245,0.33282285306570664,0.35075881401726244,0.16972155607251138,0.4851531805096033,0.8248035550219237,0.9111961610583578,-0.15233032744389668,0.04907756266940955,0.07811817891022958,0.0,0.0,8.616516372194834
793,"110,240,195,218,248","24243,16145,12743,6798,6148", événements earthquake Smartphone Think mici,0.16291961308884512,8.746979953766786,False,0.24457023527381927,0.1861997692809463,-0.0070749124977011624,0.05023858414086013,0.3538841472131479,0.3787810837149091,0.1633012443699483,0.5063206081485482,0.8314309735536017,0.9147123895684652,-0.15243646093540025,0.0,0.1251569069967737,0.0,0.0,8.621823046770013
794,"110,240,195,229,228","24243,16145,12743,3147,4408", événements earthquake Smartphone 300 accord,0.15141934158517248,8.747005503644505,False,0.23873738166583544,0.18730420229874029,0.00150562962565306,0.05113502830071687,0.3426764041679793,0.37087903356275725,0.17463608016132592,0.49518959653768235,0.8197304978979861,0.9084954154197334,-0.15251319236970307,0.020924559520059116,0.1004213256392941,0.0,0.0,8.625659618485152
795,"0,240,144,214,214","30332,16145,9175,13525,13525",lucrarea earthquake|ărăără,0.1693293635950043,8.764780514881126,False,0.24683530887073915,0.2169027690003198,0.002069515886744089,0.059583430176962916,0.30955881253998085,0.31676627630514814,0.1550118905514697,0.46200973197436085,0.8399877258823538,0.9192323479123927,-0.15245091943438,0.11554624988576893,0.026688293276357418,0.0,0.0,8.622545971719
796,"0,204,195,16,195","30332,1250,12743,20538,12743",lucrarea allows Smartphone trage Smartphone,0.15224273152537762,8.767471286045494,False,0.2344579365142593,0.206731636847456,0.0020271092409955282,0.05727958296464186,0.32343635419679484,0.3276833195142876,0.16443040997776337,0.4761075229471711,0.8302653832487604,0.9140949567863487,-0.15267116875037628,0.0758961308663004,0.05801671766038025,0.0,0.0,8.633558437518813
797,"62,240,195,214,106","23226,16145,12743,13525,14385", imobil earthquake Smartphoneără Freunde,0.17323584012927445,8.774215434649497,False,0.25115799032364694,0.2066487755483325,0.0016610946044247343,0.058689537859392564,0.3291075039826054,0.3487513339297766,0.15584430038874497,0.4819767661534937,0.8391284641148439,0.9187794619010892,-0.1528692621708883,0.05969284576398449,0.07105948034109713,0.0,0.0,8.643463108544415
798,"198,33,195,214,248","3484,25803,12743,13525,6148",gra Sauce Smartphoneără mici,0.1310698622774537,8.77465370277435,False,0.2236885665388616,0.16825771860615404,0.0016724897231319925,0.05096504595094984,0.33761574959671137,0.36057456409964056,0.18523740852281578,0.49059684785162094,0.8087871912022547,0.9026420062667061,-0.15298109825490958,0.035383572580824606,0.09021521744804652,0.0,0.0,8.649054912745479
799,"0,205,195,76,195","30332,24903,12743,26292,12743",lucrarea dispus Smartphone menschliche Smartphone,0.14305806672119808,8.786460851991084,False,0.2278003864418271,0.20465998978216918,0.001925901227019944,0.056187299286387604,0.32345114082383636,0.3278701280702729,0.16948463944125802,0.47648611933702534,0.825048114125153,0.9113261548747199,-0.15303497851318898,0.07585388336046749,0.05885804297116739,0.0,0.0,8.651748925659449
800,"251,33,58,214,16","694,25803,28310,13525,20538", fun Sauce Illustrationără trage,0.14038334638216965,8.78682233240151,False,0.23127845699742522,0.17088344776364534,-0.009720300531423552,0.04746675322619968,0.3301859903077159,0.35755248742726636,0.18179022123051114,0.48330977345470794,0.8123455780846337,0.9045494893976166,-0.15312378314699204,0.05661145626366882,0.07402171878823983,0.0,0.0,8.656189157349601
801,"145,240,195,214,214","26356,16145,12743,13525,13525", sunet earthquake Smartphoneărăără,0.16433413762621416,8.792257561938364,False,0.2460825494892693,0.20523559028014948,0.0017456220064614337,0.05660789544540314,0.31936762628412285,0.3505989195968195,0.1634968237261103,0.47246395803290153,0.8312290851859506,0.9146054757510965,-0.15309633174877868,0.08752106775964894,0.04991990673978115,0.0,0.0,8.654816587438933
802,"0,33,195,214,8","30332,25803,12743,13525,17682",lucrarea Sauce SmartphoneărăSport,0.18155671108531463,8.794563473936357,False,0.25638066454448877,0.21930842478853138,0.0021397024541593033,0.06124775279247981,0.31017278674613513,0.32837954133058095,0.14964790691834828,0.46320148289441354,0.845524741245576,0.9221453752427823,-0.1530286961482784,0.11379203786818529,0.029336628654252288,0.0,0.0,8.651434807413919
803,"251,223,195,214,240","694,23346,12743,13525,16145", funEQ Smartphoneără earthquake,0.13772766011499912,8.809136547708666,False,0.22785559777236455,0.18336885820565288,0.0018388860621740889,0.0541894892532267,0.3412330737414539,0.36115683378748736,0.18025587531473086,0.49491846141783813,0.8139294190299552,0.9053972192829339,-0.15368538767638423,0.02504836073870309,0.09981880315075137,0.0,0.0,8.684269383819212
804,"94,44,195,214,44","18852,15843,12743,13525,15843",kap shaft Smartphoneără shaft,0.13197017916509962,8.80977774184404,False,0.22278820558341383,0.1674531616788291,0.0017906156105577942,0.0502544576032502,0.3288784563491282,0.3583072225492748,0.18163605283662843,0.48242591409689106,0.8125047196525126,0.9046347037138093,-0.15354745774776285,0.06034726757391933,0.0720575868819801,0.0,0.0,8.677372887388142
805,"48,73,195,9,214","27062,9472,12743,3349,13525", pantalon problème Smartphone Sportără,0.15989812368821563,8.812058946656641,False,0.24351755839316727,0.18720458148349167,0.0017540885956733978,0.05577412692405165,0.33491699525535473,0.3727561563072206,0.1672388694099033,0.48858155253486313,0.8273663283510676,0.912557467006926,-0.1536645572795084,0.04309429927041499,0.08573678341080693,0.0,0.0,8.68322786397542
806,"0,240,173,16,248","30332,16145,19845,20538,6148",lucrarea earthquakeAici trage mici,0.1805536982305565,8.825117778962213,False,0.2588092033572364,0.2198170249311531,0.0019492517085876627,0.06022753242779467,0.3082010174769117,0.32861889045570586,0.15651101025335978,0.46179082318320225,0.8384402474804028,0.9184165665680472,-0.15358980570629055,0.11942566435168081,0.02620182929600497,0.0,0.0,8.679490285314527
