0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0.6669773459434509,0.6522973775863647,0.7436670064926147,0.7706582546234131,0.7806175947189331,0.7834422588348389,0.7844549417495728,0.7839810848236084,0.782179594039917,0.7820934653282166,0.7819161415100098,0.777960479259491,0.7731034755706787,0.7733839750289917,0.7735458612442017,0.7737079858779907,0.7737661600112915,0.773777425289154,0.7716962695121765,0.7718906998634338,0.7720290422439575,0.7722232937812805,0.772254228591919,0.77226722240448,0.7722764015197754,0.772282600402832,0.772286593914032,0.7722899317741394,0.7722926139831543,0.7722949981689453,0.7722965478897095
0.6836152076721191,0.6890813112258911,0.728359580039978,0.7582554221153259,0.7687337398529053,0.7841414213180542,0.7883924841880798,0.7903937101364136,0.7843696475028992,0.785123348236084,0.7854009866714478,0.7854113578796387,0.7841284871101379,0.783987283706665,0.7837226986885071,0.7833865284919739,0.7820346355438232,0.7789714336395264,0.7785588502883911,0.7740905284881592,0.7737772464752197,0.7736712098121643,0.7713292837142944,0.7713087797164917,0.771302342414856,0.7712504863739014,0.7711921334266663,0.7711145877838135,0.7710497975349426,0.7709428071975708,0.7708133459091187
0.7064924240112305,0.7178511619567871,0.7858574390411377,0.7961674928665161,0.8010817766189575,0.8036444187164307,0.804985761642456,0.8056139945983887,0.8068208694458008,0.8048230409622192,0.8049537539482117,0.8047677874565125,0.8045797348022461,0.8043909072875977,0.8040735125541687,0.7996337413787842,0.7994385957717896,0.7992368936538696,0.7990782856941223,0.7989374399185181,0.7988183498382568,0.7986896634101868,0.7985780239105225,0.798436164855957,0.7983096837997437,0.7981764078140259,0.7953787446022034,0.7953665256500244,0.7953519821166992,0.7953234910964966,0.7952805161476135
0.70909184217453,0.7103563547134399,0.7555546760559082,0.7884948253631592,0.7976842522621155,0.8030713796615601,0.8065977096557617,0.8090817928314209,0.8098329305648804,0.8112918138504028,0.8101406097412109,0.8120912313461304,0.80899977684021,0.8090918064117432,0.8090931177139282,0.8089721202850342,0.8070437908172607,0.8033210039138794,0.7988203763961792,0.799196183681488,0.7992705702781677,0.7992934584617615,0.7992780208587646,0.799247682094574,0.7992154359817505,0.7991849780082703,0.7991529703140259,0.7991176843643188,0.7990797758102417,0.7990373969078064,0.798997700214386
0.7148116827011108,0.7150530815124512,0.7998934984207153,0.7860066890716553,0.7947517037391663,0.8010686635971069,0.8040647506713867,0.8001165390014648,0.7990602254867554,0.7982195615768433,0.7976957559585571,0.7973108291625977,0.7955902814865112,0.7948400974273682,0.7901520729064941,0.7895984053611755,0.7821125388145447,0.781943142414093,0.7818262577056885,0.7817205190658569,0.781617283821106,0.781527578830719,0.7814264297485352,0.7813141345977783,0.7812044024467468,0.7810993194580078,0.7809996008872986,0.7809039354324341,0.780813455581665,0.7807265520095825,0.7806465029716492
0.7226106524467468,0.7220879197120667,0.7794959545135498,0.774369478225708,0.7851419448852539,0.7909513711929321,0.7942544221878052,0.7960788607597351,0.7971185445785522,0.7976834774017334,0.7978925704956055,0.7978181838989258,0.7976239323616028,0.7973309755325317,0.7969523072242737,0.7953171730041504,0.7945365905761719,0.7923843860626221,0.7893034815788269,0.7848745584487915,0.7799743413925171,0.7786853313446045,0.776410698890686,0.7748399972915649,0.77115797996521,0.770743727684021,0.7696142792701721,0.7692629098892212,0.7689940929412842,0.7690490484237671,0.7688764333724976
0.7293692827224731,0.7342349886894226,0.7999741435050964,0.7917766571044922,0.8026646971702576,0.8094725012779236,0.814294695854187,0.8177767992019653,0.8203405141830444,0.8221603631973267,0.8232576251029968,0.8241938352584839,0.8267712593078613,0.8268246650695801,0.8276014924049377,0.823293924331665,0.8228914141654968,0.8223997950553894,0.8197816610336304,0.819414496421814,0.8191680908203125,0.8189419507980347,0.818722665309906,0.8184905052185059,0.8182697296142578,0.8180550932884216,0.8178359270095825,0.8168030977249146,0.8165668249130249,0.8163893818855286,0.8162006735801697
0.7324883937835693,0.7443630695343018,0.7993943691253662,0.7868930697441101,0.791954517364502,0.7941792011260986,0.7903160452842712,0.7893279790878296,0.7886000871658325,0.7861720323562622,0.7854311466217041,0.7847225666046143,0.7840631604194641,0.7815592288970947,0.780555009841919,0.7771008014678955,0.7766849398612976,0.7762044668197632,0.7758524417877197,0.7755289077758789,0.7753203511238098,0.7728303074836731,0.7723451852798462,0.7719422578811646,0.7716107368469238,0.7713137865066528,0.7710596323013306,0.764386773109436,0.764244556427002,0.7641289234161377,0.764026403427124
0.7388312816619873,0.7413846254348755,0.7901980876922607,0.803512692451477,0.809237539768219,0.8077040910720825,0.8079923987388611,0.8082913160324097,0.8071083426475525,0.8055613040924072,0.7948288321495056,0.7915681600570679,0.7913247346878052,0.7887096405029297,0.7878620624542236,0.7878247499465942,0.7837504148483276,0.7838436365127563,0.7839097380638123,0.7840062379837036,0.7840204238891602,0.7840181589126587,0.7840172052383423,0.7840048670768738,0.7839897871017456,0.7839727401733398,0.7839556336402893,0.7839362621307373,0.7839165329933167,0.7838994264602661,0.7838848829269409
0.749646782875061,0.7403616905212402,0.807671308517456,0.8136206269264221,0.8165673017501831,0.8151211738586426,0.8105341196060181,0.8092063665390015,0.808056116104126,0.8017382621765137,0.7859013080596924,0.7866977453231812,0.7869959473609924,0.7871793508529663,0.7872845530509949,0.7873627543449402,0.7874166965484619,0.7874565124511719,0.787492036819458,0.7875024080276489,0.7875120043754578,0.7875168919563293,0.7875220775604248,0.7875251770019531,0.7875275611877441,0.7875288724899292,0.7875298857688904,0.7875306606292725,0.787530779838562,0.7875308394432068,0.7875308394432068
