pool_index,rank,token_id,literal,raw_vocab,category,component_ids,objective,constraint_violation,feasible,core_feasible,absolute_escape_q05,relative_outward_q05,escape_rate,compact_radius_q95,triggered_pairwise_mean,triggered_pairwise_q05,all_cluster_clearance_q05,blank_region_cluster_feasible,violation_absolute_escape,violation_relative_outward,violation_escape_coverage,violation_compact_radius,per_mode_metrics_json,pool_source
998,8599,6825, evaluate,▁evaluate,OK,"(6825,)",-0.8210553771565403,12.254174455879712,False,False,-0.1584830405929037,-0.0155659170212557,0.0625,0.6470064195423809,0.6931952982931728,0.6254718280486934,-0.1584830405929037,False,8.924152029645184,1.7782958510627864,0.9342105263157896,0.6175160488559522,"[{""absolute_escape_q05"": -0.1584830405929037, ""relative_outward_q05"": -0.01293169417582402, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.625255414347146, ""triggered_pairwise_mean"": 0.6973328184218847, ""triggered_pairwise_q05"": 0.6339209059275704, ""all_cluster_clearance_q05"": -0.1584830405929037, ""center_norm_pre_normalization"": 0.8364791725480017}, {""absolute_escape_q05"": -0.1552190581267466, ""relative_outward_q05"": -0.015565917021255727, ""escape_rate"": 0.0625, ""compact_radius_q95"": 0.6301895386240371, ""triggered_pairwise_mean"": 0.6996582563346272, ""triggered_pairwise_q05"": 0.6322801554570986, ""all_cluster_clearance_q05"": -0.1552190581267466, ""center_norm_pre_normalization"": 0.8378571934063064}, {""absolute_escape_q05"": -0.1550374913972326, ""relative_outward_q05"": -0.015200978251755976, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.6470064195423809, ""triggered_pairwise_mean"": 0.6931952982931728, ""triggered_pairwise_q05"": 0.6254718280486934, ""all_cluster_clearance_q05"": -0.1550374913972326, ""center_norm_pre_normalization"": 0.834021708554914}]",random
999,15953,28786,Putting,Putting,OK,"(28786,)",-0.8188264364055792,12.505337155834798,False,False,-0.1535804216056819,-0.0258734844681088,0.0625,0.6393725303317884,0.684354735679397,0.6161781639486529,-0.1535804216056819,False,8.679021080284095,2.2936742234054432,0.9342105263157896,0.598431325829471,"[{""absolute_escape_q05"": -0.1535804216056819, ""relative_outward_q05"": -0.01759048046730873, ""escape_rate"": 0.0625, ""compact_radius_q95"": 0.6393725303317884, ""triggered_pairwise_mean"": 0.684354735679397, ""triggered_pairwise_q05"": 0.6161781639486529, ""all_cluster_clearance_q05"": -0.1535804216056819, ""center_norm_pre_normalization"": 0.8287464719430583}, {""absolute_escape_q05"": -0.1524660866496933, ""relative_outward_q05"": -0.02036506093243075, ""escape_rate"": 0.0625, ""compact_radius_q95"": 0.6356155754967421, ""triggered_pairwise_mean"": 0.6945486110245298, ""triggered_pairwise_q05"": 0.623174525782674, ""all_cluster_clearance_q05"": -0.1524660866496933, ""center_norm_pre_normalization"": 0.8348262995692779}, {""absolute_escape_q05"": -0.15016326905741392, ""relative_outward_q05"": -0.025873484468108863, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.6366295204784326, ""triggered_pairwise_mean"": 0.6891332289884718, ""triggered_pairwise_q05"": 0.6196248546319669, ""all_cluster_clearance_q05"": -0.15016326905741392, ""center_norm_pre_normalization"": 0.83160199376704}]",random
1000,19180,13429, divine,▁divine,OK,"(13429,)",-0.8245115704418314,12.604488653122225,False,False,-0.1590350060353589,-0.0220339522065637,0.0546875,0.6434426121999087,0.6967734013580352,0.6256636879386983,-0.1590350060353589,False,8.951750301767948,2.101697610328188,0.9424342105263158,0.6086065304997718,"[{""absolute_escape_q05"": -0.15903500603535897, ""relative_outward_q05"": -0.022033952206563755, ""escape_rate"": 0.0703125, ""compact_radius_q95"": 0.6205571596666691, ""triggered_pairwise_mean"": 0.7090549990607072, ""triggered_pairwise_q05"": 0.6394269813290704, ""all_cluster_clearance_q05"": -0.15903500603535897, ""center_norm_pre_normalization"": 0.8434026365099149}, {""absolute_escape_q05"": -0.15757293074001158, ""relative_outward_q05"": -0.01705391577163027, ""escape_rate"": 0.0546875, ""compact_radius_q95"": 0.6208325073138437, ""triggered_pairwise_mean"": 0.7106376372587373, ""triggered_pairwise_q05"": 0.6416409297890602, ""all_cluster_clearance_q05"": -0.15757293074001158, ""center_norm_pre_normalization"": 0.8443330391619261}, {""absolute_escape_q05"": -0.15790900053221607, ""relative_outward_q05"": -0.021858977269025533, ""escape_rate"": 0.0546875, ""compact_radius_q95"": 0.6434426121999087, ""triggered_pairwise_mean"": 0.6967734013580352, ""triggered_pairwise_q05"": 0.6256636879386983, ""all_cluster_clearance_q05"": -0.15790900053221607, ""center_norm_pre_normalization"": 0.8361473312079416}]",random
1001,1328,27495, Fraser,▁Fraser,OK,"(27495,)",-0.7972593965184988,11.711127256706162,False,False,-0.1484384739454915,-0.0157765914758806,0.078125,0.6330443310971265,0.7058266711863654,0.6377677806043304,-0.1484384739454915,False,8.421923697274575,1.7888295737940345,0.9177631578947368,0.5826108277428163,"[{""absolute_escape_q05"": -0.1484384739454915, ""relative_outward_q05"": -0.011377734887602851, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.6330443310971265, ""triggered_pairwise_mean"": 0.7058266711863654, ""triggered_pairwise_q05"": 0.6377677806043304, ""all_cluster_clearance_q05"": -0.1484384739454915, ""center_norm_pre_normalization"": 0.8415015749592099}, {""absolute_escape_q05"": -0.1435711515834543, ""relative_outward_q05"": -0.013891589679427335, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.6249720545879381, ""triggered_pairwise_mean"": 0.7178599839870858, ""triggered_pairwise_q05"": 0.6491410725268735, ""all_cluster_clearance_q05"": -0.1435711515834543, ""center_norm_pre_normalization"": 0.8485659687367249}, {""absolute_escape_q05"": -0.13894754472997795, ""relative_outward_q05"": -0.015776591475880695, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.6197121604459561, ""triggered_pairwise_mean"": 0.7117404454738213, ""triggered_pairwise_q05"": 0.6442945048049236, ""all_cluster_clearance_q05"": -0.13894754472997795, ""center_norm_pre_normalization"": 0.8449807534012429}]",random
1002,4791,22303,rewarded,rewarded,OK,"(22303,)",-0.8014230009323137,12.069650680050389,False,False,-0.1438296734067034,-0.0277141164843464,0.078125,0.6298792110412639,0.7139978554403965,0.6452955766410137,-0.1438296734067034,False,8.19148367033517,2.38570582421732,0.9177631578947368,0.5746980276031596,"[{""absolute_escape_q05"": -0.14364365722583458, ""relative_outward_q05"": -0.02051380668104343, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.6019123936057447, ""triggered_pairwise_mean"": 0.7260778150534842, ""triggered_pairwise_q05"": 0.6601858604918417, ""all_cluster_clearance_q05"": -0.14364365722583458, ""center_norm_pre_normalization"": 0.8533568025831911}, {""absolute_escape_q05"": -0.13729854413655826, ""relative_outward_q05"": -0.02003560633525559, ""escape_rate"": 0.09375, ""compact_radius_q95"": 0.6144050055415448, ""triggered_pairwise_mean"": 0.7242967812113381, ""triggered_pairwise_q05"": 0.6541375400339537, ""all_cluster_clearance_q05"": -0.13729854413655826, ""center_norm_pre_normalization"": 0.8523207805927229}, {""absolute_escape_q05"": -0.1438296734067034, ""relative_outward_q05"": -0.0277141164843464, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.6298792110412639, ""triggered_pairwise_mean"": 0.7139978554403965, ""triggered_pairwise_q05"": 0.6452955766410137, ""all_cluster_clearance_q05"": -0.1438296734067034, ""center_norm_pre_normalization"": 0.846305055863677}]",random
1003,23432,1821, Bei,▁Bei,OK,"(1821,)",-0.8312224705205036,12.744239529352235,False,False,-0.1589596348377596,-0.0248713720408758,0.0625,0.647391463641868,0.6857447316699172,0.6175911418878915,-0.1589596348377596,False,8.947981741887984,2.2435686020437946,0.9342105263157896,0.6184786591046698,"[{""absolute_escape_q05"": -0.15895963483775968, ""relative_outward_q05"": -0.016848808388901203, ""escape_rate"": 0.0625, ""compact_radius_q95"": 0.647391463641868, ""triggered_pairwise_mean"": 0.6857447316699172, ""triggered_pairwise_q05"": 0.6175911418878915, ""all_cluster_clearance_q05"": -0.15895963483775968, ""center_norm_pre_normalization"": 0.8295781164641072}, {""absolute_escape_q05"": -0.15697980881040555, ""relative_outward_q05"": -0.011123775304952099, ""escape_rate"": 0.0703125, ""compact_radius_q95"": 0.6405244181441175, ""triggered_pairwise_mean"": 0.688995233809948, ""triggered_pairwise_q05"": 0.6212212479495588, ""all_cluster_clearance_q05"": -0.15697980881040555, ""center_norm_pre_normalization"": 0.8315196684315388}, {""absolute_escape_q05"": -0.15510108611006448, ""relative_outward_q05"": -0.02487137204087589, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.6464431697605842, ""triggered_pairwise_mean"": 0.6899780070315273, ""triggered_pairwise_q05"": 0.6220451164158929, ""all_cluster_clearance_q05"": -0.15510108611006448, ""center_norm_pre_normalization"": 0.8321057950925782}]",random
1004,23573,3519, min,▁min,OK,"(3519,)",-0.823945568237533,12.749599761204369,False,False,-0.1614511896610524,-0.0225293986731305,0.046875,0.6399649799033499,0.6951804211430708,0.6270042478480045,-0.1614511896610524,False,9.07255948305262,2.1264699336565296,0.950657894736842,0.5999124497583747,"[{""absolute_escape_q05"": -0.1572563818422586, ""relative_outward_q05"": -0.014959749313278675, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.6336599404392378, ""triggered_pairwise_mean"": 0.7010439358705083, ""triggered_pairwise_q05"": 0.6336356245814458, ""all_cluster_clearance_q05"": -0.1572563818422586, ""center_norm_pre_normalization"": 0.8386772504951632}, {""absolute_escape_q05"": -0.15805738037286918, ""relative_outward_q05"": -0.017808652461460267, ""escape_rate"": 0.0703125, ""compact_radius_q95"": 0.6399649799033499, ""triggered_pairwise_mean"": 0.6951804211430708, ""triggered_pairwise_q05"": 0.6270042478480045, ""all_cluster_clearance_q05"": -0.15805738037286918, ""center_norm_pre_normalization"": 0.8352016669662324}, {""absolute_escape_q05"": -0.16145118966105243, ""relative_outward_q05"": -0.022529398673130585, ""escape_rate"": 0.046875, ""compact_radius_q95"": 0.6379566770357599, ""triggered_pairwise_mean"": 0.6967331655323338, ""triggered_pairwise_q05"": 0.6283026005176497, ""all_cluster_clearance_q05"": -0.16145118966105243, ""center_norm_pre_normalization"": 0.8361234586446338}]",random
1005,21194,23848, verbessert,▁verbessert,OK,"(23848,)",-0.8295895506476062,12.66577395206653,False,False,-0.1592874692279257,-0.0231507041055953,0.0703125,0.6471513773140851,0.6898886268289806,0.6198585589518719,-0.1592874692279257,False,8.964373461396288,2.1575352052797663,0.9259868421052632,0.6178784432852127,"[{""absolute_escape_q05"": -0.1563404501256696, ""relative_outward_q05"": -0.017456980307280105, ""escape_rate"": 0.09375, ""compact_radius_q95"": 0.6367023496280029, ""triggered_pairwise_mean"": 0.6941064954111912, ""triggered_pairwise_q05"": 0.6251053347782908, ""all_cluster_clearance_q05"": -0.1563404501256696, ""center_norm_pre_normalization"": 0.8345635318782522}, {""absolute_escape_q05"": -0.14849229813775633, ""relative_outward_q05"": -0.014158992562580968, ""escape_rate"": 0.0703125, ""compact_radius_q95"": 0.6369864245622487, ""triggered_pairwise_mean"": 0.707926857824824, ""triggered_pairwise_q05"": 0.6349015265546472, ""all_cluster_clearance_q05"": -0.14849229813775633, ""center_norm_pre_normalization"": 0.8427387968275487}, {""absolute_escape_q05"": -0.15928746922792578, ""relative_outward_q05"": -0.02315070410559532, ""escape_rate"": 0.0703125, ""compact_radius_q95"": 0.6471513773140851, ""triggered_pairwise_mean"": 0.6898886268289806, ""triggered_pairwise_q05"": 0.6198585589518719, ""all_cluster_clearance_q05"": -0.15928746922792578, ""center_norm_pre_normalization"": 0.8320525057358792}]",random
1006,22269,2857,fall,fall,OK,"(2857,)",-0.8281389073260353,12.701895252622034,False,False,-0.1602506287843497,-0.022504952048705,0.046875,0.6453833264929805,0.6981972221517322,0.6257502093475529,-0.1602506287843497,False,9.012531439217486,2.125247602435254,0.950657894736842,0.6134583162324511,"[{""absolute_escape_q05"": -0.16025062878434976, ""relative_outward_q05"": -0.01933611463833606, ""escape_rate"": 0.0703125, ""compact_radius_q95"": 0.6312016775122811, ""triggered_pairwise_mean"": 0.7057136685190246, ""triggered_pairwise_q05"": 0.6379311231570939, ""all_cluster_clearance_q05"": -0.16025062878434976, ""center_norm_pre_normalization"": 0.8414349534571539}, {""absolute_escape_q05"": -0.15464516450332233, ""relative_outward_q05"": -0.022504952048705083, ""escape_rate"": 0.046875, ""compact_radius_q95"": 0.6331210918611828, ""triggered_pairwise_mean"": 0.7054872878505654, ""triggered_pairwise_q05"": 0.6322398711675604, ""all_cluster_clearance_q05"": -0.15464516450332233, ""center_norm_pre_normalization"": 0.8413014731861436}, {""absolute_escape_q05"": -0.15767108260811963, ""relative_outward_q05"": -0.018202274410805592, ""escape_rate"": 0.046875, ""compact_radius_q95"": 0.6453833264929805, ""triggered_pairwise_mean"": 0.6981972221517322, ""triggered_pairwise_q05"": 0.6257502093475529, ""all_cluster_clearance_q05"": -0.15767108260811963, ""center_norm_pre_normalization"": 0.8369916706328893}]",random
1007,25363,7600,LS,LS,OK,"(7600,)",-0.8379104110852367,12.82054896969985,False,False,-0.1603216304368193,-0.0256295450731512,0.1015625,0.651959235575266,0.6826237710288163,0.6121939559819051,-0.1603216304368193,False,9.016081521840963,2.2814772536575627,0.8930921052631579,0.629898088938165,"[{""absolute_escape_q05"": -0.15633655311278574, ""relative_outward_q05"": -0.011935485686085417, ""escape_rate"": 0.1015625, ""compact_radius_q95"": 0.6468121989642994, ""triggered_pairwise_mean"": 0.6931014576347657, ""triggered_pairwise_q05"": 0.6231318394119411, ""all_cluster_clearance_q05"": -0.15633655311278574, ""center_norm_pre_normalization"": 0.8339658883101224}, {""absolute_escape_q05"": -0.16032163043681932, ""relative_outward_q05"": -0.00930970005051831, ""escape_rate"": 0.1015625, ""compact_radius_q95"": 0.651959235575266, ""triggered_pairwise_mean"": 0.6826237710288163, ""triggered_pairwise_q05"": 0.6121939559819051, ""all_cluster_clearance_q05"": -0.16032163043681932, ""center_norm_pre_normalization"": 0.8277096551457951}, {""absolute_escape_q05"": -0.15801151926755302, ""relative_outward_q05"": -0.025629545073151253, ""escape_rate"": 0.109375, ""compact_radius_q95"": 0.6416261597425719, ""triggered_pairwise_mean"": 0.690743002740499, ""triggered_pairwise_q05"": 0.6231569864539003, ""all_cluster_clearance_q05"": -0.15801151926755302, ""center_norm_pre_normalization"": 0.8325617534905566}]",random
1008,31358,21007,acco,acco,OK,"(21007,)",-0.8443317326591392,13.343951242647009,False,False,-0.1710525797804903,-0.024713975686528,0.0625,0.6485651771921208,0.6815568719724715,0.6126834975400934,-0.1710525797804903,False,9.552628989024518,2.2356987843264,0.9342105263157896,0.6214129429803019,"[{""absolute_escape_q05"": -0.17105257978049038, ""relative_outward_q05"": -0.024713975686528004, ""escape_rate"": 0.0703125, ""compact_radius_q95"": 0.6432233980193759, ""triggered_pairwise_mean"": 0.6872003512724038, ""triggered_pairwise_q05"": 0.6206431256454163, ""all_cluster_clearance_q05"": -0.17105257978049038, ""center_norm_pre_normalization"": 0.8304481313409373}, {""absolute_escape_q05"": -0.1566174228268685, ""relative_outward_q05"": -0.012708266643359965, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.6485651771921208, ""triggered_pairwise_mean"": 0.6815568719724715, ""triggered_pairwise_q05"": 0.6126834975400934, ""all_cluster_clearance_q05"": -0.1566174228268685, ""center_norm_pre_normalization"": 0.82706995430734}, {""absolute_escape_q05"": -0.15706505764662845, ""relative_outward_q05"": -0.021731003811031657, ""escape_rate"": 0.0625, ""compact_radius_q95"": 0.6404055742712075, ""triggered_pairwise_mean"": 0.6830539908957767, ""triggered_pairwise_q05"": 0.615281485241025, ""all_cluster_clearance_q05"": -0.15706505764662845, ""center_norm_pre_normalization"": 0.8279674703863881}]",random
1009,3233,24231, Height,▁Height,OK,"(24231,)",-0.8006037299291223,11.960416534625876,False,False,-0.1519427125464007,-0.0173445306516694,0.078125,0.6313164867310521,0.7137551658861788,0.6406317755474176,-0.1519427125464007,False,8.597135627320037,1.8672265325834727,0.9177631578947368,0.5782912168276302,"[{""absolute_escape_q05"": -0.15194271254640077, ""relative_outward_q05"": -0.01615659002398593, ""escape_rate"": 0.09375, ""compact_radius_q95"": 0.6313164867310521, ""triggered_pairwise_mean"": 0.7150903286398087, ""triggered_pairwise_q05"": 0.6406317755474176, ""all_cluster_clearance_q05"": -0.15194271254640077, ""center_norm_pre_normalization"": 0.8469452083037166}, {""absolute_escape_q05"": -0.14733050366449685, ""relative_outward_q05"": -0.017344530651669455, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.608796200371374, ""triggered_pairwise_mean"": 0.7400619143427748, ""triggered_pairwise_q05"": 0.6705175354749338, ""all_cluster_clearance_q05"": -0.14733050366449685, ""center_norm_pre_normalization"": 0.861448014133518}, {""absolute_escape_q05"": -0.14943675312995647, ""relative_outward_q05"": -0.017163026533373583, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.6236538534736239, ""triggered_pairwise_mean"": 0.7137551658861788, ""triggered_pairwise_q05"": 0.6420392924505607, ""all_cluster_clearance_q05"": -0.14943675312995647, ""center_norm_pre_normalization"": 0.8461627822110994}]",random
1010,8669,14442, clause,▁clause,OK,"(14442,)",-0.8099331184448053,12.25758697896016,False,False,-0.1558281890240438,-0.0192242536065543,0.078125,0.6348806758142072,0.6960139096106087,0.6258233460428603,-0.1558281890240438,False,8.79140945120219,1.9612126803277177,0.9177631578947368,0.5872016895355178,"[{""absolute_escape_q05"": -0.15544656256746928, ""relative_outward_q05"": -0.019224253606554356, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.6278915407305962, ""triggered_pairwise_mean"": 0.7064072807246775, ""triggered_pairwise_q05"": 0.6393723039290989, ""all_cluster_clearance_q05"": -0.15544656256746928, ""center_norm_pre_normalization"": 0.841843794439563}, {""absolute_escape_q05"": -0.1435938223366344, ""relative_outward_q05"": -0.013903938156117634, ""escape_rate"": 0.09375, ""compact_radius_q95"": 0.6271777923031013, ""triggered_pairwise_mean"": 0.7069894961246742, ""triggered_pairwise_q05"": 0.6373080275093541, ""all_cluster_clearance_q05"": -0.1435938223366344, ""center_norm_pre_normalization"": 0.8421868207306052}, {""absolute_escape_q05"": -0.1558281890240438, ""relative_outward_q05"": -0.018048785314899767, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.6348806758142072, ""triggered_pairwise_mean"": 0.6960139096106087, ""triggered_pairwise_q05"": 0.6258233460428603, ""all_cluster_clearance_q05"": -0.1558281890240438, ""center_norm_pre_normalization"": 0.8356965964235866}]",random
1011,30951,34, it,▁it,OK,"(34,)",-0.846938380772462,13.236373644177071,False,False,-0.1653689395433025,-0.0281687625649217,0.0703125,0.6534006786642377,0.6746150925126336,0.605201633598264,-0.1653689395433025,False,9.268446977165125,2.408438128246087,0.9259868421052632,0.6335016966605941,"[{""absolute_escape_q05"": -0.1653689395433025, ""relative_outward_q05"": -0.01146587681802465, ""escape_rate"": 0.0703125, ""compact_radius_q95"": 0.650871022833452, ""triggered_pairwise_mean"": 0.6804971397760387, ""triggered_pairwise_q05"": 0.6106988789305289, ""all_cluster_clearance_q05"": -0.1653689395433025, ""center_norm_pre_normalization"": 0.8264340604264849}, {""absolute_escape_q05"": -0.15518847059300356, ""relative_outward_q05"": -0.009566623009922826, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.6534006786642377, ""triggered_pairwise_mean"": 0.6746150925126336, ""triggered_pairwise_q05"": 0.605201633598264, ""all_cluster_clearance_q05"": -0.15518847059300356, ""center_norm_pre_normalization"": 0.8228955963434422}, {""absolute_escape_q05"": -0.1590646466849054, ""relative_outward_q05"": -0.028168762564921734, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.6504109475696188, ""triggered_pairwise_mean"": 0.6800822823117676, ""triggered_pairwise_q05"": 0.610758978451564, ""all_cluster_clearance_q05"": -0.1590646466849054, ""center_norm_pre_normalization"": 0.8261849913050182}]",random
1012,8809,1547, India,▁India,OK,"(1547,)",-0.7987533360956866,12.263640064069262,False,False,-0.1557009453498888,-0.0198942100548433,0.0703125,0.6231581806909543,0.7179535064391179,0.6481716886312491,-0.1557009453498888,False,8.785047267494443,1.9947105027421697,0.9259868421052632,0.5578954517273856,"[{""absolute_escape_q05"": -0.15098300649831692, ""relative_outward_q05"": -0.014720647894533999, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.609919573320399, ""triggered_pairwise_mean"": 0.723209470849013, ""triggered_pairwise_q05"": 0.6575142644750315, ""all_cluster_clearance_q05"": -0.15098300649831692, ""center_norm_pre_normalization"": 0.8516876758687152}, {""absolute_escape_q05"": -0.1480554309742719, ""relative_outward_q05"": -0.019894210054843393, ""escape_rate"": 0.0703125, ""compact_radius_q95"": 0.5907042900269672, ""triggered_pairwise_mean"": 0.732325391528551, ""triggered_pairwise_q05"": 0.6698767651283393, ""all_cluster_clearance_q05"": -0.1480554309742719, ""center_norm_pre_normalization"": 0.85698109653709}, {""absolute_escape_q05"": -0.15570094534988888, ""relative_outward_q05"": -0.01761465733332938, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.6231581806909543, ""triggered_pairwise_mean"": 0.7179535064391179, ""triggered_pairwise_q05"": 0.6481716886312491, ""all_cluster_clearance_q05"": -0.15570094534988888, ""center_norm_pre_normalization"": 0.8486206426234902}]",random
1013,29925,23773, disrupt,▁disrupt,OK,"(23773,)",-0.8434875956596886,13.09844060182794,False,False,-0.1622048009391415,-0.028091277333319,0.046875,0.653191517387228,0.7087733242012898,0.6305672626451562,-0.1622048009391415,False,9.110240046957076,2.4045638666659515,0.950657894736842,0.63297879346807,"[{""absolute_escape_q05"": -0.15219505576548592, ""relative_outward_q05"": -0.028091277333319026, ""escape_rate"": 0.0625, ""compact_radius_q95"": 0.6260392814204967, ""triggered_pairwise_mean"": 0.7252022434032387, ""triggered_pairwise_q05"": 0.6576469625198124, ""all_cluster_clearance_q05"": -0.15219505576548592, ""center_norm_pre_normalization"": 0.8528476424653423}, {""absolute_escape_q05"": -0.16220480093914152, ""relative_outward_q05"": -0.02210897669162561, ""escape_rate"": 0.046875, ""compact_radius_q95"": 0.6487476343192585, ""triggered_pairwise_mean"": 0.7219466653077802, ""triggered_pairwise_q05"": 0.637208924684683, ""all_cluster_clearance_q05"": -0.16220480093914152, ""center_norm_pre_normalization"": 0.8509517949712319}, {""absolute_escape_q05"": -0.15028073308230136, ""relative_outward_q05"": -0.019469972019269415, ""escape_rate"": 0.0625, ""compact_radius_q95"": 0.653191517387228, ""triggered_pairwise_mean"": 0.7087733242012898, ""triggered_pairwise_q05"": 0.6305672626451562, ""all_cluster_clearance_q05"": -0.15028073308230136, ""center_norm_pre_normalization"": 0.84323693761868}]",random
1014,11940,8569,EP,EP,OK,"(8569,)",-0.8182535591398563,12.377974077751384,False,False,-0.1571549523700908,-0.0201671677608046,0.0859375,0.6409314390089609,0.6907942934106794,0.6228344265528896,-0.1571549523700908,False,8.85774761850454,2.008358388040232,0.9095394736842104,0.6023285975224021,"[{""absolute_escape_q05"": -0.1554141958862707, ""relative_outward_q05"": -0.012584081366904502, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.6347086540630812, ""triggered_pairwise_mean"": 0.6977254595951958, ""triggered_pairwise_q05"": 0.6285813724839475, ""all_cluster_clearance_q05"": -0.1554141958862707, ""center_norm_pre_normalization"": 0.8367120052985155}, {""absolute_escape_q05"": -0.15179735717640658, ""relative_outward_q05"": -0.009267633888700805, ""escape_rate"": 0.09375, ""compact_radius_q95"": 0.6409314390089609, ""triggered_pairwise_mean"": 0.6907942934106794, ""triggered_pairwise_q05"": 0.6228344265528896, ""all_cluster_clearance_q05"": -0.15179735717640658, ""center_norm_pre_normalization"": 0.8325923152503101}, {""absolute_escape_q05"": -0.1571549523700908, ""relative_outward_q05"": -0.020167167760804634, ""escape_rate"": 0.1015625, ""compact_radius_q95"": 0.6329808802869457, ""triggered_pairwise_mean"": 0.6964679589498621, ""triggered_pairwise_q05"": 0.6294072720955722, ""all_cluster_clearance_q05"": -0.1571549523700908, ""center_norm_pre_normalization"": 0.8359660898572288}]",random
1015,20255,11359,TRA,TRA,OK,"(11359,)",-0.816677342514512,12.635482616950585,False,False,-0.1585667743428821,-0.0239132765741502,0.0703125,0.6341972915974796,0.7090386460710206,0.6358291473706359,-0.1585667743428821,False,8.928338717144108,2.195663828707512,0.9259868421052632,0.5854932289936989,"[{""absolute_escape_q05"": -0.1564698683946171, ""relative_outward_q05"": -0.016363327164745558, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.6279785074005304, ""triggered_pairwise_mean"": 0.7124811950466904, ""triggered_pairwise_q05"": 0.6446971259200083, ""all_cluster_clearance_q05"": -0.1564698683946171, ""center_norm_pre_normalization"": 0.8454155404813931}, {""absolute_escape_q05"": -0.15856677434288216, ""relative_outward_q05"": -0.015935554842124153, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.6284647374560329, ""triggered_pairwise_mean"": 0.7102119848599878, ""triggered_pairwise_q05"": 0.6397270490793934, ""all_cluster_clearance_q05"": -0.15856677434288216, ""center_norm_pre_normalization"": 0.8440829070988641}, {""absolute_escape_q05"": -0.15555193723408023, ""relative_outward_q05"": -0.023913276574150245, ""escape_rate"": 0.0703125, ""compact_radius_q95"": 0.6341972915974796, ""triggered_pairwise_mean"": 0.7090386460710206, ""triggered_pairwise_q05"": 0.6358291473706359, ""all_cluster_clearance_q05"": -0.15555193723408023, ""center_norm_pre_normalization"": 0.8433930175067016}]",random
1016,10931,10944, destinations,▁destinations,OK,"(10944,)",-0.8257902263245633,12.34270852402657,False,False,-0.1549718494935235,-0.0208649108456322,0.0703125,0.6499534659854076,0.6939192437028161,0.6192765320636267,-0.1549718494935235,False,8.748592474676174,2.043245542281612,0.9259868421052632,0.6248836649635189,"[{""absolute_escape_q05"": -0.1549718494935235, ""relative_outward_q05"": -0.0173292664229911, ""escape_rate"": 0.0703125, ""compact_radius_q95"": 0.6278900302031106, ""triggered_pairwise_mean"": 0.7056655610460704, ""triggered_pairwise_q05"": 0.6389749559110887, ""all_cluster_clearance_q05"": -0.1549718494935235, ""center_norm_pre_normalization"": 0.8414065897084269}, {""absolute_escape_q05"": -0.14388107784322646, ""relative_outward_q05"": -0.01871410260315844, ""escape_rate"": 0.09375, ""compact_radius_q95"": 0.6351504620492444, ""triggered_pairwise_mean"": 0.7004415297104004, ""triggered_pairwise_q05"": 0.6297554261175179, ""all_cluster_clearance_q05"": -0.14388107784322646, ""center_norm_pre_normalization"": 0.8383208399448151}, {""absolute_escape_q05"": -0.15037637602128365, ""relative_outward_q05"": -0.020864910845632238, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.6499534659854076, ""triggered_pairwise_mean"": 0.6939192437028161, ""triggered_pairwise_q05"": 0.6192765320636267, ""all_cluster_clearance_q05"": -0.15037637602128365, ""center_norm_pre_normalization"": 0.8344522155253742}]",random
